name	SRX2956285	SRX2956284	SRX2956287	SRX2956286	SRX2956281	SRX2956280	SRX2956283	SRX2956282	SRX2956289	SRX2956288	SRX2956357	SRX2956356	SRX2956355	SRX2956354	SRX2956353	SRX2956352	SRX2956218	SRX2956219	SRX2956216	SRX2956217	SRX2956214	SRX2956215	SRX2956212	SRX2956213	SRX2956210	SRX2956211	SRX2956442	SRX2956036	SRX2956037	SRX2956034	SRX2956035	SRX2956032	SRX2956033	SRX2956030	SRX2956031	SRX2956440	SRX2956038	SRX2956039	SRX2956368	SRX2956369	SRX2956322	SRX2956323	SRX2956320	SRX2956321	SRX2956326	SRX2956327	SRX2956324	SRX2956325	SRX2956328	SRX2956329	SRX2956148	SRX2956149	SRX2956142	SRX2956143	SRX2956140	SRX2956141	SRX2956146	SRX2956147	SRX2956144	SRX2956145	SRX2956360	SRX2956361	SRX2956139	SRX2956138	SRX2956137	SRX2956136	SRX2956135	SRX2956134	SRX2956133	SRX2956132	SRX2956131	SRX2956130	SRX2956351	SRX2956350	SRX2956069	SRX2956068	SRX2956359	SRX2956358	SRX2956067	SRX2956066	SRX2956087	SRX2956086	SRX2956085	SRX2956084	SRX2956083	SRX2956082	SRX2956081	SRX2956080	SRX2956366	SRX2956367	SRX2956364	SRX2956365	SRX2956362	SRX2956363	SRX2956089	SRX2956088	SRX2956241	SRX2956240	SRX2956243	SRX2956242	SRX2956245	SRX2956244	SRX2956247	SRX2956246	SRX2956249	SRX2956248	SRX2956106	SRX2956107	SRX2956104	SRX2956105	SRX2956102	SRX2956103	SRX2956100	SRX2956101	SRX2956061	SRX2956060	SRX2956063	SRX2956062	SRX2956065	SRX2956064	SRX2956108	SRX2956109	SRX2956409	SRX2956408	SRX2956403	SRX2956402	SRX2956401	SRX2956400	SRX2956407	SRX2956406	SRX2956405	SRX2956404	SRX2956380	SRX2956381	SRX2955993	SRX2956209	SRX2955995	SRX2955996	SRX2955997	SRX2956205	SRX2955999	SRX2956207	SRX2956206	SRX2956201	SRX2956200	SRX2956203	SRX2956202	SRX2956025	SRX2956024	SRX2956027	SRX2956026	SRX2956021	SRX2956020	SRX2956023	SRX2956022	SRX2956384	SRX2956385	SRX2956386	SRX2956387	SRX2956029	SRX2956028	SRX2956382	SRX2956383	SRX2956331	SRX2956330	SRX2956333	SRX2956332	SRX2956335	SRX2956334	SRX2956337	SRX2956336	SRX2956339	SRX2956338	SRX2956159	SRX2956158	SRX2956151	SRX2956150	SRX2956153	SRX2956152	SRX2956155	SRX2956154	SRX2956157	SRX2956156	SRX2956318	SRX2956427	SRX2956098	SRX2956099	SRX2956439	SRX2956342	SRX2956343	SRX2956348	SRX2956349	SRX2956171	SRX2956170	SRX2956379	SRX2956378	SRX2956375	SRX2956374	SRX2956377	SRX2956376	SRX2956371	SRX2956370	SRX2956373	SRX2956372	SRX2956274	SRX2956275	SRX2956276	SRX2956277	SRX2956270	SRX2956271	SRX2956272	SRX2956273	SRX2956278	SRX2956179	SRX2956115	SRX2956114	SRX2956117	SRX2956071	SRX2956111	SRX2956110	SRX2956113	SRX2956112	SRX2956054	SRX2956055	SRX2956056	SRX2956057	SRX2956119	SRX2956118	SRX2956052	SRX2956053	SRX2956188	SRX2956189	SRX2956186	SRX2956187	SRX2956184	SRX2956185	SRX2956182	SRX2956183	SRX2956180	SRX2956181	SRX2956421	SRX2956420	SRX2956423	SRX2956422	SRX2956425	SRX2956432	SRX2956424	SRX2956230	SRX2956231	SRX2956232	SRX2956233	SRX2956234	SRX2956235	SRX2956236	SRX2956237	SRX2956238	SRX2956239	SRX2956426	SRX2956433	SRX2956393	SRX2956392	SRX2956391	SRX2956390	SRX2956397	SRX2956396	SRX2956395	SRX2956394	SRX2956429	SRX2956428	SRX2956399	SRX2956398	SRX2956430	SRX2956304	SRX2956305	SRX2956306	SRX2956307	SRX2956300	SRX2956301	SRX2956302	SRX2956303	SRX2956308	SRX2956309	SRX2956168	SRX2956169	SRX2956164	SRX2956165	SRX2956166	SRX2956167	SRX2956160	SRX2956161	SRX2956162	SRX2956163	SRX2956436	SRX2956018	SRX2956019	SRX2956010	SRX2956011	SRX2956012	SRX2956013	SRX2956014	SRX2956015	SRX2956016	SRX2956017	SRX2956434	SRX2956435	SRX2956092	SRX2956296	SRX2956297	SRX2956294	SRX2956295	SRX2956292	SRX2956293	SRX2956290	SRX2956291	SRX2956298	SRX2956299	SRX2956340	SRX2956341	SRX2956269	SRX2956268	SRX2956344	SRX2956345	SRX2956346	SRX2956347	SRX2956263	SRX2956262	SRX2956261	SRX2956260	SRX2956267	SRX2956266	SRX2956265	SRX2956264	SRX2956043	SRX2956042	SRX2956041	SRX2956040	SRX2956047	SRX2956046	SRX2956045	SRX2956044	SRX2956049	SRX2956048	SRX2956199	SRX2956198	SRX2956195	SRX2956194	SRX2956197	SRX2956196	SRX2956191	SRX2956190	SRX2956193	SRX2956192	SRX2955994	SRX2956208	SRX2956279	SRX2956128	SRX2955998	SRX2956204	SRX2956120	SRX2956121	SRX2956122	SRX2956123	SRX2956124	SRX2956125	SRX2956126	SRX2956127	SRX2956116	SRX2956058	SRX2956059	SRX2956129	SRX2956050	SRX2956051	SRX2956227	SRX2956226	SRX2956225	SRX2956224	SRX2956223	SRX2956222	SRX2956221	SRX2956220	SRX2956229	SRX2956228	SRX2956414	SRX2956415	SRX2956416	SRX2956417	SRX2956410	SRX2956411	SRX2956412	SRX2956413	SRX2956418	SRX2956419	SRX2956431	SRX2956388	SRX2956389	SRX2956090	SRX2956091	SRX2956319	SRX2956093	SRX2956094	SRX2956095	SRX2956096	SRX2956097	SRX2956313	SRX2956312	SRX2956311	SRX2956310	SRX2956317	SRX2956316	SRX2956315	SRX2956314	SRX2956252	SRX2956253	SRX2956250	SRX2956251	SRX2956256	SRX2956257	SRX2956254	SRX2956255	SRX2956258	SRX2956259	SRX2956438	SRX2956173	SRX2956172	SRX2956078	SRX2956079	SRX2956177	SRX2956176	SRX2956175	SRX2956174	SRX2956072	SRX2956073	SRX2956070	SRX2956178	SRX2956076	SRX2956077	SRX2956074	SRX2956075	SRX2956009	SRX2956008	SRX2956007	SRX2956006	SRX2956005	SRX2956004	SRX2956003	SRX2956002	SRX2956001	SRX2956000	SRX2956441	SRX2956437
hsa-miR-5585-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-151a-3p	4758	1062	11467	46	352	9662	2004	87	49	1647	2572	2986	1542	2477	1544	1379	517	36	88	6729	1809	1377	268	2507	4	6745	486	576	0	223	56	20	22	0	716	217	3097	19	534	4	2650	3097	3993	2973	6628	2873	2608	2595	3472	3743	995	0	0	2415	230	2199	1103	155	669	21	1645	1122	3464	68	270	2560	0	206	142	1309	58	178	2862	2290	745	11	1934	1743	70	64	1677	0	3278	135	4078	102	460	1345	6471	34	10980	6109	2732	27663	107	412	2063	42	1879	196	2883	10	41	1051	687	2660	908	25	2957	307	651	39	16	1185	0	525	29	300	0	1534	1871	133	91	189	41	28	39	115	59	129	36	48	43	54	2329	1900	184	0	787	3192	788	1808	282	1531	0	787	257	19	773	149	6	58	244	5	296	187	156	92	75	263	0	152	82	1715	3300	4885	3116	2802	7054	2415	3255	3734	1863	327	1115	572	309	1504	27	1733	607	171	7	1610	18	572	739	416	2042	1924	1659	2179	9883	2	131	300	74	184	71	392	63	526	30	283	743	125	2014	145	764	1801	20	4446	4398	1009	496	0	38	1359	1773	173	492	191	2	563	119	1554	1311	2086	2121	186	206	1019	1113	148	5	2413	309	2336	399	2056	17	4	35	37	21	21	52	17	3657	432	3	1817	259	591	19	4140	266	19	3	30	197	118	359	24	180	69	166	3	36	45	121	51	2654	4339	4443	5702	3724	4385	2616	3446	6696	4711	207	2288	3598	815	411	1254	4028	650	2940	3	0	875	16	771	325	6	2337	87	1044	0	3260	6	0	3160	2977	4396	2971	2133	3901	2722	3824	2915	1709	3281	3342	2706	2065	18	2573	1845	2580	2605	289	3206	122	1774	1043	5965	19	1536	1771	601	1767	29	0	703	3634	14	52	364	366	3065	273	1275	2	1605	4972	10	0	431	99	222	39	4	285	32	1115	0	998	659	68	440	235	500	622	79	5220	335	561	23	4276	0	982	1691	14	899	145	2357	2173	405	134	94	51	41	191	66	30	26	114	15	104	158	113	4333	258	2365	0	2401	615	65	2557	2510	2876	2978	2293	4032	3620	2729	1182	3063	221	1390	11	1058	1049	159	3053	9	2115	0	366	937	726	2	18	5617	416	2346	10	2840	201	4051	2387	156	358	17	0	981	11	123	620	96	207	0	448	80	532	0
hsa-miR-6729-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4489	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-10396b-3p	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4488	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	12	0	0	8	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	17	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	4	0	0	8	0	0	2	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	0	12	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	2	0	9	0	0	0	0	0	0	4	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2	4	2	0	0	8	0	0	12	0	0	0	0	0	0	0	0	0	0
hsa-miR-4487	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	2	2	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6894-5p	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4484	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ebv-miR-BART8-5p	0	0	12	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3187-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
