name	SRX1158749	SRX1158748	SRX1158761	SRX1158760	SRX1158767	SRX1158766	SRX1158765	SRX1158764	SRX1158769	SRX1158768	SRX1158747	SRX1158746	SRX1158763	SRX1158824	SRX1158810	SRX1158816	SRX1158822	SRX1158811	SRX1158798	SRX1158799	SRX1158796	SRX1158797	SRX1158794	SRX1158795	SRX1158792	SRX1158793	SRX1158790	SRX1158791	SRX1158762	SRX1158774	SRX1158813	SRX1158812	SRX1158815	SRX1158814	SRX1158817	SRX1158775	SRX1158819	SRX1158818	SRX1158823	SRX1158776	SRX1158821	SRX1158758	SRX1158759	SRX1158778	SRX1158779	SRX1158752	SRX1158753	SRX1158750	SRX1158751	SRX1158756	SRX1158757	SRX1158754	SRX1158755	SRX1158772	SRX1158777	SRX1158773	SRX1158771	SRX1158820	SRX1158803	SRX1158789	SRX1158788	SRX1158770	SRX1158784	SRX1158787	SRX1158786	SRX1158781	SRX1158780	SRX1158783	SRX1158782	SRX1158802	SRX1158785	SRX1158800	SRX1158801	SRX1158806	SRX1158807	SRX1158804	SRX1158805	SRX1158808	SRX1158809
hsa-miR-636	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-340-3p	0	0	0	0	0	0	4	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
hsa-miR-1301-3p	2	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-376b-3p	0	5	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-98-5p	0	12	183	1	60	0	11	7	0	8	1	337	0	1	0	0	0	0	1	0	1	0	1	1	1	2	1	1	287	0	0	0	0	0	0	0	0	0	0	430	0	0	0	0	0	0	0	0	3	0	3	8	1	1	0	3	1	0	6	0	5	0	1	0	3	3	0	1	0	0	4	1	1	0	0	3	4	0	0
hsa-miR-431-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-23a-3p	12	331	274	0	862	119	11	95	862	971	59	9	943	0	4	332	899	0	5	2	6	3	6	0	8	4	1932	2	20	13	5	1215	0	4	0	0	0	558	0	1625	4	5	4	494	4	9	9	21	264	1285	3	11	7	861	0	7	3	0	2	6	12	9	246	7	1363	53	5	10	17	1584	9	0	7	5	10	0	8	873	0
hsa-miR-15a-3p	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-595	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
hsa-miR-592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	593	0	0	0	0	0	0	0	0	2	0	0	0	0	285
hsa-miR-181b-3p	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-591	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-191-5p	8	20	431	21	906	6	224	10	7	14	114	16	580	0	564	2	0	682	11	0	1049	17	927	5	14	2224	1489	11	26	594	526	5	2	4	0	11	0	0	0	505	7	19	2	185	2	93	27	207	158	1055	166	105	68	303	10	90	302	0	8	1404	83	264	44	9	657	166	216	582	453	6	113	7	0	4	2	2	2	2	4
hsa-miR-216a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-let-7d-5p	419	28	43	6	21	1038	165	323	318	494	283	766	898	11	4	6	0	656	9	108	4018	2	979	14	6459	27	14	2436	16	841	0	1657	8	11	4	22	0	0	164	878	789	526	0	934	43	316	26	380	621	298	9	56	408	128	14	548	45	1	150	2762	3863	433	96	20	7182	1405	158	22	298	6	621	11	1112	94	3	1327	1484	15	992
hsa-miR-148b-5p	183	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-361-3p	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2034	0	0	0	0	0	0	4	0	0	0	0	0	0	0	215	0	0	0	0	0	2	70	0	0	100	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	106	0	0	0	0	194	0	0	0	0	7	2	0	0
hsa-miR-532-5p	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-219a-2-3p	13	10	2	0	0	8	8	0	320	14	0	15	0	471	3	0	0	2	0	0	0	0	0	1515	0	7	1468	0	2	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	6	2	0	6	0	415	0	325	0	0	2	0	0	14	0	0	0	0	0	0	0	3	4	0	9	0	0	2	0	0	3	0	2
hsa-miR-218-2-3p	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-452-5p	0	0	268	0	0	0	151	0	0	131	0	0	2	0	0	701	0	0	0	0	3	208	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	467	0	0	0	0	0	2	0	0	4	824	3	0	0	376	0	2	0	0	0	0	0	0	174	0	2	0	2	7	0	0	547	0	0	0	0	0	0	0	0
hsa-miR-10400-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4485-3p	0	0	0	0	0	0	0	0	49	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-34c-5p	8	11	0	4	0	9	604	8	8	8	234	10	5	3	0	0	0	5	0	2	2	0	0	0	0	5	0	4050	0	197	564	0	2	0	0	0	0	0	2	2	4	3	5	0	4	225	275	6	18	71	0	356	0	2	0	322	21	0	5	14	6	4	285	0	407	0	343	2	0	0	4	6	0	707	0	7	2563	2	0
hsa-miR-542-3p	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ebv-miR-BART20-3p	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-876-3p	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	743	0	0	0
hsa-miR-382-3p	0	0	4	0	0	0	4	6	0	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4	112	0	0	0	0	0	0	0	2	0	207	0	0	0	0	0	0	141	0	0	25	0	0	0	0	0	0	2	3	0	13	3	0	0	4	0	0	4	0	0	0	0	10	5	0	0	0	0	2744	0	0
hsa-miR-622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-197-3p	0	0	116	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	5	0	71	2	0	0	0	0	0	0	0	0	0	0	0	7	0	2	0	0	0	0	0	0	0	0	0	0	2044	0	0	0
hsa-miR-365a-3p	0	0	1	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	125	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-204-3p	0	86	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	12	0	73	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-124-3p	2668	823	1039	1402	1862	2834	2438	1356	2889	1407	1531	2555	3623	3803	3564	2147	4516	3567	14186	8190	2657	3756	12835	14846	4825	10827	8978	12521	1779	4214	5846	3191	3701	11443	3582	2038	1514	1938	617	1731	1414	1060	1127	1662	1089	1468	3756	1868	1786	1403	414	4000	2154	1438	1575	2674	2245	738	9817	15692	3468	2463	1200	6004	14671	2614	1422	4157	1857	10726	3704	2609	6900	2619	3625	6988	21369	213	4228
hsa-miR-374b-5p	2	0	0	0	0	2	6	3	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1558	0	0	0	2	0	0	0	0	0	0	0	0	0	0	242	0	9	0	6	0	5	0	0	0	153	2	2	0	869	0	0	3	0	0	0	0	0	0	0	3	0	0	2	0	0	2	0	0	0	0	0	0	0	0
hsa-miR-654-5p	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-629-5p	0	0	0	0	242	0	48	0	0	0	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	98	0	0	0	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-215-5p	0	0	0	0	0	3	0	0	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-184	0	0	122	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	59	0	0	120	0	0	0	62	0	0	0	0	0	0	0	0	297	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-410-3p	19	3	0	4	0	302	104	5	11	8	3	5	26	0	0	428	0	3	8	0	2208	2	3	0	0	1751	3	1379	2	6	7	0	0	0	0	0	0	2	0	7	0	19	0	8	0	0	117	4	13	155	5	7	2	0	154	3	13	2	4	9	19	4	5	0	2563	0	3	381	2	0	2	5	0	7	0	2	0	0	0
hsa-miR-6510-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-330-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-501-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	0	0	0	0	4	0	0	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	69	0	0	0	583	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-30a-3p	10	67	0	54	63	0	0	0	172	2	89	0	51	198	0	0	0	2	2	0	431	2	2	0	2	4	2	0	0	2	0	0	0	0	0	0	0	0	0	59	60	6	5	6	163	284	12	208	171	245	0	11	150	14	166	2	2	0	3	2	0	0	0	6	6	0	0	2	4	0	144	3	0	0	2	1	0	363	343
hsa-miR-7-1-3p	3	0	0	0	0	3	136	0	2	0	2	3	0	0	0	0	0	329	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	155	0	103	0	351	0	0	0	0	11	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-376c-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-145-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-92a-3p	0	83	0	2	235	51	2	0	0	4	6	0	0	361	506	551	0	0	0	0	2490	0	0	0	0	5	0	0	0	0	388	0	2	0	0	0	0	2	0	497	545	0	0	2	0	0	17	2	0	976	0	0	2	269	0	24	2	3	0	0	2	52	109	0	0	0	0	0	0	0	139	4	4	232	0	0	0	0	5
hsa-miR-199a-5p	0	0	0	0	0	112	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	104	0	0	0	275	0	0	4	0	2	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-449a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-613	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-431-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-15b-5p	0	14	0	0	0	331	0	0	0	7	0	15	0	0	0	0	2	0	0	2	2	8	0	2	7	1694	3	6	0	4	2	0	290	0	0	3	0	0	0	94	0	0	0	0	0	0	2	0	2	109	0	0	7	0	0	565	3	0	0	0	12	0	0	0	2	0	0	0	4	1339	2	0	0	0	0	0	0	2	0
hsa-miR-92a-1-5p	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
